Unnamed: 0,title,link,post_index,date,have_chaolianjie,have_newmedia,have_tupian1yinpin1shipin,is_origin,read_num,like_num,old_like_num,lis_content,lis_content_like_num,lis_auther_reply,lis_auther_like_num
183,【工作要闻】宁夏社科院召开党组理论学习中心组学习会 深入学习领会党的十九届五中全会精神,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485390&idx=1&sn=1903cfc0cfe27d44935fa390d2599cb5&chksm=e8836aa0dff4e3b67f74dd99ab6b50dcd5d4c029b1d68e77b7f177f8b01242cc3ee567550345#rd,1,2020-11-13,0.0,1.0,1.0,0.0,61.0,0.0,0.0,,,,
184,【工作要闻】宁夏社科院举办推进高质量发展专题培训班,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485390&idx=2&sn=41949ad0a69fed0a34b92d5e273c89f3&chksm=e8836aa0dff4e3b671ff2f1081dddfda79fa5a8e41aa3f53a541899ea27d1c5f471605c30097#rd,2,2020-11-13,0.0,1.0,1.0,0.0,84.0,1.0,1.0,,,,
185,【社科党建】第二党支部开展“重温历史，不忘初心”主题党日活动,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485390&idx=3&sn=6e457e3a9b13c1cc7c8f84e51d186614&chksm=e8836aa0dff4e3b6a5465b4faea85e38f13fe7bf320a37882f683bcf27127ba394d306605e80#rd,3,2020-11-13,0.0,1.0,1.0,0.0,34.0,0.0,0.0,,,,
186,【调研实践】社会学法学研究所与农村经济研究所组成联合调研组赴山东省调研,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485390&idx=4&sn=2f6c72ddfe9b1b203abcff9916aae252&chksm=e8836aa0dff4e3b6d07d85e46a75246409010921a955e762c47c020e8b4e075e3c3289a737f7#rd,4,2020-11-13,0.0,1.0,1.0,0.0,52.0,0.0,0.0,,,,
187,【工作要闻】我院开展宁夏黄河流域生态保护和高质量发展先行区调研活动,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485373&idx=1&sn=47e4de6014e2488f81e01e280f2692cc&chksm=e8836ad3dff4e3c5e17ebf16656d14b96e8634e8db630f22dc133574df4abc587203a290a548#rd,1,2020-9-14,0.0,1.0,1.0,0.0,91.0,0.0,0.0,,,,
188,【工作要闻】宁夏社科院三名专家被聘为“自治区党委依法治区办决策咨询专家”,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485373&idx=2&sn=43784a14a322662f4e1a1a5bd6dd734f&chksm=e8836ad3dff4e3c5dff51c2d938e033bceda0d101d51b37a026db321f9f87401223b2d739ed1#rd,2,2020-9-14,0.0,1.0,1.0,0.0,77.0,0.0,0.0,,,,
189,【工作要闻】广西民族研究中心副主任黄金海一行来我院交流座谈,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485373&idx=3&sn=be49f7e6702fd02a77d209a5a190b9be&chksm=e8836ad3dff4e3c5bbe4eff880d250375502ea283594b7b5841b7f21ed322b53495e754549ba#rd,3,2020-9-14,0.0,1.0,1.0,0.0,29.0,0.0,0.0,,,,
190,【调研实践】地方历史文化学科组赴榆林开展学术调研,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485373&idx=4&sn=84c19b31604123eb9a7d8f92437a58ae&chksm=e8836ad3dff4e3c5143147f4acab687265ebda14db0c7f644cb8597024a819f27400b2926d45#rd,4,2020-9-14,0.0,1.0,1.0,0.0,56.0,0.0,0.0,,,,
191,【喜讯】宁夏社科院5项课题获批2020年度国家社科基金项目,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485373&idx=5&sn=5187900176276daf81cbd538623f4ce5&chksm=e8836ad3dff4e3c59513faa11e7268d36dff991b8bc19e203435c5314da002a3910021cdd6a4#rd,5,2020-9-14,0.0,1.0,1.0,0.0,125.0,0.0,0.0,,,,
192,【工作要闻】宁夏社科院举办深入学习贯彻习近平总书记视察宁夏重要讲话精神集中培训,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485353&idx=1&sn=c434e2ddb37d26a5b4be28639e1f2cd9&chksm=e8836ac7dff4e3d169234420d188edfb94d05de0518cdb5d8bbb2e1fdb4e8b855c9f66de4177#rd,1,2020-8-26,0.0,1.0,1.0,0.0,73.0,0.0,0.0,,,,
193,【理论研讨】“纪念列宁诞辰150周年理论研讨会”在京召开,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485353&idx=2&sn=9369e194e9fc198bd47a9160b1735d13&chksm=e8836ac7dff4e3d18ade3ebd10502acbb321d9bfbe48e18f6366e0d0ee115fc5c3d8573c1246#rd,2,2020-8-26,0.0,1.0,1.0,0.0,38.0,0.0,0.0,,,,
194,【社科理论】以辩证思维看待新发展阶段的新机遇新挑战,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485353&idx=3&sn=d6cb288760a0e9bd7346078c41d90da6&chksm=e8836ac7dff4e3d16562b973b3992e1e048d41be57ba060f1a68676449f46343d61825175cf4#rd,3,2020-8-26,0.0,1.0,1.0,0.0,28.0,0.0,0.0,,,,
195,【社科理论】努力建设黄河文化传承彰显区,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485353&idx=4&sn=91ae47ef6ccaa136c4ac6f856a1a3890&chksm=e8836ac7dff4e3d1b1733641d7b9ef667315b5dc29c2f43e73ea0412f465753a1a9405dc6c16#rd,4,2020-8-26,0.0,1.0,1.0,0.0,82.0,0.0,1.0,,,,
196,【工作要闻】宁夏社科院召开庆祝建党99周年暨“七一”表彰大会,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485340&idx=1&sn=e8a9a87ffef788a6692dea9d5e9b54e1&chksm=e8836af2dff4e3e45bbffc4ba01752b670c160247b1060018216997f49ce5aeed30139b960b3#rd,1,2020-7-3,0.0,1.0,1.0,0.0,87.0,0.0,0.0,,,,
197,【社科理论】应运而生的中国共产党与开天辟地的历史伟业,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485340&idx=2&sn=ce5a1d1b3e495339fc7febbef3228c50&chksm=e8836af2dff4e3e41313cd55905d6d6a7a6742b59cb35117a380585c14460c1165d470120212#rd,2,2020-7-3,0.0,1.0,1.0,0.0,33.0,0.0,0.0,,,,
198,【部门动态】社会学法学研究所、农村经济研究所联合召开视频学术研讨会,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485340&idx=3&sn=559a570f74213a25c01ccfa5b028bb57&chksm=e8836af2dff4e3e42566516fca2435fe8041436f3cd047902271cfec38beb778a29ae242a87d#rd,3,2020-7-3,0.0,1.0,1.0,0.0,41.0,0.0,0.0,,,,
199,【部门动态】文化研究所召开会议学习习近平总书记来宁夏视察时的讲话精神,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485340&idx=4&sn=778294f14e91ce75eddef3ccea581786&chksm=e8836af2dff4e3e4b25b463eedf15c04a566dc91fbefd1012e62c228bf21a7e5b8470ae85554#rd,4,2020-7-3,0.0,1.0,1.0,0.0,36.0,0.0,0.0,,,,
200,【工作要闻】宁夏社科院传达学习习近平总书记在宁夏考察时的重要讲话精神,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485330&idx=1&sn=6b179265490671f6263f1f6014cc44b7&chksm=e8836afcdff4e3eafe7764341d2291cefff6b0000201fa17f90b9fac050e9008716ef62ce6a0#rd,1,2020-6-19,0.0,1.0,1.0,0.0,72.0,0.0,0.0,,,,
201,【社科理论】基础研究与对策研究协同协作 建设更高质量中国特色新型智库,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485330&idx=2&sn=cff0bae75fe1c225cd27067d385f0a55&chksm=e8836afcdff4e3eab6ed9b4f671eecbedfb5e3004096079e4e551f3a5a6eb7d7d3aab63439f7#rd,2,2020-6-19,0.0,1.0,1.0,0.0,39.0,0.0,0.0,,,,
202,【社论】继续建设经济繁荣民族团结环境优美人民富裕的美丽新宁夏,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485330&idx=3&sn=5219a9844aec9919464d6c3b6804f0e9&chksm=e8836afcdff4e3eaac1ea5ab6959030f64c77a5dfd9700a0debdf813021606eafc14fdc48439#rd,3,2020-6-19,0.0,1.0,1.0,0.0,40.0,0.0,0.0,,,,
203,【调研实践】西夏学科开展“西夏历史文化与丝绸之路”主题调研活动,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485330&idx=4&sn=7b5f837bc0913e84fef87c7bf5984f3f&chksm=e8836afcdff4e3ea06ff8fb2e71e329f292c6db0f065d15117724c056d67b197d099f3910f49#rd,4,2020-6-19,0.0,1.0,1.0,0.0,48.0,0.0,0.0,,,,
204,【工作要闻】宁夏社科院召开机关党委换届选举大会,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485320&idx=1&sn=b8086fc021ccbd1ee64ac86d2574d16e&chksm=e8836ae6dff4e3f0934a4d59a7d1d46f72cd83680a952efa219e041b21ff6bf74b7d34a64678#rd,1,2020-6-16,0.0,1.0,1.0,0.0,100.0,0.0,0.0,,,,
205,【工作要闻】宁夏社科院举行保密和国家安全知识讲座,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485320&idx=2&sn=66113dcc95f2878a64b35edc41bb5251&chksm=e8836ae6dff4e3f014cad55b4ea3c1e8f48b28722c0fcdac11b24bf00717e6d7aa533406ac0b#rd,2,2020-6-16,0.0,1.0,1.0,0.0,45.0,0.0,0.0,,,,
206,【部门动态】期刊中心举办编辑业务专题讲座,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485320&idx=3&sn=d15624787483bed8236217ba1e609b4d&chksm=e8836ae6dff4e3f0faa907363baa176bbb6e4e6accef2b3d6b85bfa6d73dd2e28590abc221a3#rd,3,2020-6-16,0.0,1.0,1.0,0.0,87.0,0.0,0.0,,,,
207,【学科动态】文化学学科举办题为“黄河文化与宁夏全域旅游”的学术沙龙,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485320&idx=4&sn=1fe59fd9132653de8978d46d18c6ade1&chksm=e8836ae6dff4e3f09ceaf6288037eb4a1844c59c5eda5107f5a25a5edb0c64fcee969ba5d084#rd,4,2020-6-16,0.0,1.0,1.0,0.0,40.0,0.0,0.0,,,,
208,【学科动态】科研组织处与生态文明学科联合举办学术沙龙,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485320&idx=5&sn=feb227bf78c606f7666b609008b98476&chksm=e8836ae6dff4e3f033bd5fd6bdb84b0244ea647c000046754ba73829cdcf05223f70701b03ac#rd,5,2020-6-16,0.0,1.0,1.0,0.0,31.0,0.0,0.0,,,,
209,【工作要闻】全国政协委员李保平向全院干部职工传达全国“两会”精神,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485305&idx=1&sn=ef4b2ab8ce986cdde0e23a34bbeb799f&chksm=e8836a17dff4e301027939cdfd2d5c0afc71f1a3b3e96bf7fd640cab53356362696fd46ae65e#rd,1,2020-6-8,0.0,1.0,1.0,0.0,43.0,0.0,0.0,,,,
210,【理论学习】我院召开学习贯彻《中共中央国务院关于新时代推进西部大开发形成新格局的指导意见》专题座谈会,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485305&idx=2&sn=0665cc1f584f24f470d36121052397e3&chksm=e8836a17dff4e301796f3fbee010616fb9dd1923d3866eddd18e9865544b34237d3fa289ff5b#rd,2,2020-6-8,0.0,1.0,1.0,0.0,27.0,0.0,0.0,,,,
211,【两会快评】宁夏社科院专家学者“两会”积极建言献策,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485305&idx=3&sn=b00908f240c50a2d7f8fc88d7b37619a&chksm=e8836a17dff4e30131f6e992522d3ab1b6783e827b63870669e20723fb6abfccc5ff1c0a6ec4#rd,3,2020-6-8,0.0,1.0,1.0,0.0,62.0,0.0,1.0,,,,
212,【学科动态】西夏学科举办2020年第2期学术沙龙,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485305&idx=4&sn=da7337693117bc87b40041af3836cf7b&chksm=e8836a17dff4e3012af4e6bd72e7256c30b272ee20e72b841fcdcfb13a31b9013fd36a6d638f#rd,4,2020-6-8,0.0,1.0,1.0,0.0,37.0,0.0,0.0,,,,
213,【敬请关注】国务院总理李克强答中外记者问,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485294&idx=1&sn=e6a0eee58f2e2d5d4730a91cbbe4e1d1&chksm=e8836a00dff4e31683324d275e6661fbd84896d458bfbffc32cbd24eb53d4d519eb6a0002283#rd,1,2020-5-28,0.0,1.0,1.0,0.0,32.0,0.0,0.0,,,,
214,【全国两会】政府工作报告（文字实录）,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485288&idx=1&sn=c518a290834bff8b2a55ef19aa8e8671&chksm=e8836a06dff4e310fa3ca2bc4e7dd75c3da355c142247252732aba97d8dc3e20016d88b23567#rd,1,2020-5-22,0.0,1.0,1.0,0.0,14.0,0.0,0.0,,,,
215,最全！一图读懂2020年《政府工作报告》,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485288&idx=2&sn=474f6a0a72e81eb418f2d0e2505a8e33&chksm=e8836a06dff4e310625f432102c19deb8eea81590acf8047521ec69c3326c81116ac34cb1872#rd,2,2020-5-22,0.0,1.0,1.0,0.0,11.0,0.0,0.0,,,,
216,总理报告新词：“两新一重”,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485288&idx=3&sn=3ec78d9a38c6ed60a5a237bca98d0789&chksm=e8836a06dff4e3100849047533963ee3eaa88dd7e989fb70aa51284d3cb52fd7cacfcf8bcf38#rd,3,2020-5-22,0.0,1.0,1.0,0.0,6.0,0.0,0.0,,,,
217,【工作要闻】宁夏社科院学习贯彻自治区党委十二届十次全会精神,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485270&idx=1&sn=cd177307ddf43dc284fed2ebe8990e1f&chksm=e8836a38dff4e32e5c3a24a48858778a85ce18fede7bc04837a35b2d8909491e62fb0dfe10ad#rd,1,2020-5-21,0.0,1.0,1.0,0.0,54.0,0.0,0.0,,,,
218,【调研实践】田光锋副院长带领院重大现实问题课题组一行赴吴忠市、固原市就民族团结相关问题开展调研,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485270&idx=2&sn=45bb6271287106a9d9dccadeca1aa171&chksm=e8836a38dff4e32e00000b17c21baf38b3803dda830a3e4b1061f3da3b332edf7d57598654cd#rd,2,2020-5-21,0.0,1.0,1.0,0.0,78.0,1.0,0.0,,,,
219,【社科党建】第三党支部及生态文明、社会学、政法三个学科联合举办主题党日活动,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485270&idx=3&sn=e52afd722ad5e00b64edc801faab354f&chksm=e8836a38dff4e32e29e63836f3d26fffd7fef3f745329a3f209415610f725bc21245cec6a6ab#rd,3,2020-5-21,0.0,1.0,1.0,0.0,43.0,1.0,0.0,,,,
220,【学术沙龙】西夏学科举办2020年第1期学术沙龙,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485270&idx=4&sn=108d58ddaa67c728dc5bfa8feb64205a&chksm=e8836a38dff4e32e1a6c95de6b228599851f6c112244ee5af3598a19e2097f5f1042f9c58102#rd,4,2020-5-21,0.0,1.0,1.0,0.0,50.0,0.0,0.0,,,,
221,【公告】宁夏社会科学院 2020年公开招聘高层次人才,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485259&idx=1&sn=52bea3641e4f676514e7fe81906dfea0&chksm=e8836a25dff4e333547b2273878a3b0e95bd5b7a753be46db3d94b330dbc60c8a43c72b76525#rd,1,2020-3-7,0.0,1.0,1.0,0.0,438.0,1.0,0.0,,,,
222,【工作要闻】宁夏社会科学院召开2019年度总结表彰大会,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485251&idx=1&sn=638d1aa5d84204e9255be392986944de&chksm=e8836a2ddff4e33b988db98a20d5e8c198ac15fde26a9254c997ddc9da770a6210d52897ed77#rd,1,2020-2-10,0.0,1.0,1.0,0.0,140.0,0.0,0.0,,,,
223,【社科评论】坚持疫情防控和经济社会发展“两手抓”——论坚决打赢疫情防控阻击战,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485251&idx=2&sn=e647ebee5926e42695a23e97cf976555&chksm=e8836a2ddff4e33bee4fb9824dced92b49316dcac71a0afa7f9dca5d0882370274c830181f15#rd,2,2020-2-10,0.0,1.0,1.0,0.0,42.0,0.0,0.0,,,,
224,【社科理论】重大疫情中共同体秩序建构的哲学思考,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485251&idx=3&sn=d99576b9847f118940acdb898c59e7f7&chksm=e8836a2ddff4e33b048057473d087294407d9c0b1060ba61a71eceee38ed6c3f5b8b145d9285#rd,3,2020-2-10,0.0,1.0,1.0,0.0,70.0,0.0,0.0,,,,
225,【社科理论】依法防控是战“疫”最有力武器,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485251&idx=4&sn=5d999cced28f1103780643ed77ea2e30&chksm=e8836a2ddff4e33b272957a1347e9bd37e105020b3c3063ead58f69162c12d812d83507332fd#rd,4,2020-2-10,0.0,1.0,1.0,0.0,33.0,0.0,0.0,,,,
226,【公告】宁夏应对新型冠状病毒感染肺炎疫情工作指挥部公告（第3号）,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485242&idx=1&sn=87f8aa88f6ed715863e0785471af54af&chksm=e8836a54dff4e342835c622d72b2e46ad507ed303d710ecf05f60255a374f4369a22d0ee2467#rd,1,2020-2-1,0.0,1.0,1.0,0.0,44.0,0.0,0.0,,,,
227,【抗击疫情】自治区党委应对新型冠状病毒感染肺炎疫情工作领导小组召开会议,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485242&idx=2&sn=8441fcd0052b6d17cd5a5694f62fa8db&chksm=e8836a54dff4e34234826895c2f66a49ac17fb17cca254d3909c142fa07414c146c1d574a490#rd,2,2020-2-1,0.0,1.0,1.0,0.0,49.0,0.0,0.0,,,,
228,指挥部在行动：上线疫情监控系统 民警入户排查6996家 对价格行为立案7起,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485242&idx=3&sn=d1dd0f399cbd5e53f3cda896f0ec6b0c&chksm=e8836a54dff4e342dfefcf87d6a5db37df888e82f2e8adfadd6b46a3a98a4476762a6884542b#rd,3,2020-2-1,0.0,1.0,1.0,0.0,24.0,0.0,0.0,,,,
229,【最新公告】宁夏出台应对新型冠状病毒肺炎疫情工作应急预案,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485231&idx=1&sn=42d71d531bee5e646a8efef526e1c69e&chksm=e8836a41dff4e357382176f1f271885b330f64c2d3082b0cb94849465e7cf2049a42151f9566#rd,1,2020-1-30,0.0,1.0,1.0,0.0,45.0,0.0,0.0,,,,
230,【抗击疫情】咸辉赴吴忠市农村、路口明察暗访疫情防控工作 构筑群防群治的严密防线,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485231&idx=2&sn=449f77c08272a1c53b3abf6aca716796&chksm=e8836a41dff4e3576d3d768c679e0ef71d29f0bb5413b361320b71bfaa80071526b49b2a4127#rd,2,2020-1-30,0.0,1.0,1.0,0.0,25.0,0.0,0.0,,,,
231,【倡议】保持平和心态理性对待疫情努力做好自己,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485231&idx=3&sn=bc15c6fa4dfbc85393feb1aeb01b835d&chksm=e8836a41dff4e35795de358ca4dbbe8384e6ca979470f0d2ea4e6922861c3fb09349902b10cb#rd,3,2020-1-30,0.0,1.0,1.0,0.0,13.0,0.0,0.0,,,,
232,【权威发布】宁夏启动重大突发公共卫生事件一级响应,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485221&idx=1&sn=10ed38ab6e53c4dafad5618becd1e0da&chksm=e8836a4bdff4e35debe9f28a9155e17eb5c898d09c266d0596b60b00ef904980c8af0a195dfe#rd,1,2020-1-27,0.0,1.0,1.0,0.0,36.0,0.0,0.0,,,,
233,【公告】宁夏应对新型冠状病毒感染的肺炎疫情工作指挥部公告 （第1号）,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485221&idx=2&sn=01dc4d6bc071256ace420ede8b933c7c&chksm=e8836a4bdff4e35dc5342bf59f19b91ae0d3569668b86e64f20e7ce7f81d91254f48c2b80c94#rd,2,2020-1-27,0.0,1.0,1.0,0.0,28.0,0.0,0.0,,,,
234,【公告】宁夏应对新型冠状病毒感染的肺炎疫情工作指挥部公告（第2号）,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485221&idx=3&sn=c2297a31e067a3b0ed57bda818802501&chksm=e8836a4bdff4e35da8469fbd9fa2061c27d51a52f0438c901c538a810a0600a5fa58ceb038fd#rd,3,2020-1-27,0.0,1.0,1.0,0.0,12.0,0.0,0.0,,,,
235,【广而告之】宁夏明确疫情防控“十条措施”,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485221&idx=4&sn=c3f62d0ff28d5c8f33f4261eb862f3f3&chksm=e8836a4bdff4e35d184e777d98f516b16b9c54f1968b9ff08eb74d23b42c258e36b541ab2ff0#rd,4,2020-1-27,0.0,1.0,1.0,0.0,17.0,0.0,0.0,,,,
236,【工作要闻】宁夏社科院2019年科研成果暨2020“宁夏蓝皮书”系列丛书新闻发布会召开,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485208&idx=1&sn=0cef981d5f2682ff6b7820d39f62a855&chksm=e8836a76dff4e360054f521f2915685ba57296f02bf5690375131526b7107c16be05827afc89#rd,1,2020-1-8,0.0,1.0,1.0,0.0,81.0,0.0,0.0,,,,
237,【工作动态】宁夏社科院召开2019年度领导班子和领导干部考核大会,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485208&idx=2&sn=a9b790487d6ca546664e2916b0b012ec&chksm=e8836a76dff4e36037d5cec1a4137775d18400b5170e1186f59b5f4e7d6cbda63bdbe1364ae3#rd,2,2020-1-8,0.0,1.0,1.0,0.0,63.0,0.0,0.0,,,,
238,【工作动态】宁夏社科院召开2020年国家社科基金项目申报动员会,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485208&idx=3&sn=11be151af2b90fae31f4d58b69780c0b&chksm=e8836a76dff4e360790bb8fb11ec07d6a23c0f93438b3815f83d96d40b55837f58c2f50c6a47#rd,3,2020-1-8,0.0,1.0,1.0,0.0,52.0,0.0,0.0,,,,
239,【工作要闻】宁夏社科院举办学习贯彻党的十九届四中全会精神专题讲座,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485200&idx=1&sn=f0b048f930568a086fae69bf29d4add0&chksm=e8836a7edff4e36830b2d70ad7906447a49e2523d08e4b74e02689cbfc145955a25714ebc4b6#rd,1,2019-12-28,0.0,1.0,1.0,0.0,43.0,0.0,0.0,,,,
240,【调研实践】我院文化研究所与综合经济研究所联合开展宁夏文化旅游和经济高质量发展的调研,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485200&idx=2&sn=357ed29487134a5d0fda3f740185116d&chksm=e8836a7edff4e36868e3576813178934a0daf32ed8252a94987ee8a1c2469f3fe8e45eecae28#rd,2,2019-12-28,0.0,1.0,1.0,0.0,43.0,0.0,0.0,,,,
241,【部门动态】宁夏历史研究院拜访当代中国研究所,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485200&idx=3&sn=ea671ab0827f4aedb60fc3cb239d39be&chksm=e8836a7edff4e3682a8ffaff559a38cd0f64059fea1ca7fc3643298e8d28e87181dd6f52828c#rd,3,2019-12-28,0.0,1.0,1.0,0.0,33.0,0.0,0.0,,,,
242,【社科理论】《中国共产党政法工作条例》之监督机制的四维意蕴,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485200&idx=4&sn=f9d3239020c113ed1f0a8a06bb51a3c3&chksm=e8836a7edff4e3687c3b397443acc29cf1c3054253fdfacdd6e4304084895bf93dacdc68c1ab#rd,4,2019-12-28,0.0,1.0,1.0,0.0,37.0,1.0,0.0,,,,
243,【部门动态】2019年度宁夏地方志系统业务培训在复旦大学举行,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485188&idx=1&sn=7b2b51fde4aeb377d9b8c6bc294dd21d&chksm=e8836a6adff4e37c23f06f68a15ecba2aa0bac299090dc15f3dafdcc269cf160be1acf72fa3e#rd,1,2019-10-22,0.0,1.0,1.0,0.0,67.0,0.0,0.0,,,,
244,【部门动态】社会学法学研究所李保平所长参加全面依法治国论坛暨实证法学研究年会,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485188&idx=2&sn=b34658f66058bdbd6000ff06e6aea8c9&chksm=e8836a6adff4e37c0de530c3ea54166077ba159412534ba552e14c75b78230f602f36a994ddd#rd,2,2019-10-22,0.0,1.0,1.0,0.0,40.0,0.0,0.0,,,,
245,【学科动态】生态文明学科举办以“国家社科基金课题申报技巧”为主题的学术沙龙,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485188&idx=3&sn=d29862c13fa71bcf73e01ee06c2c39f6&chksm=e8836a6adff4e37cb69afc9af230e516cb52a00e8c5cb9e6d3a601cfd9e63bcc730a3e6798ad#rd,3,2019-10-22,0.0,1.0,1.0,0.0,39.0,0.0,0.0,,,,
246,【学科动态】地方历史文化学科和西夏学科召开学习座谈会,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485188&idx=4&sn=6a376e02187136865a951fe1c21dd81e&chksm=e8836a6adff4e37cf82ab2a13bb13bfd94b11a1679d87c09d591b01e167d57ac5f75f9c6398a#rd,4,2019-10-22,0.0,1.0,1.0,0.0,49.0,0.0,0.0,,,,
247,宁夏社会科学院恭贺祖国七十华诞,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485177&idx=1&sn=8339a738192bb331688f2d07bf2436a4&chksm=e8836b97dff4e281b93ba4eb257d6bef07b2b574423c85205410f01f6b67c4cab206510860af#rd,1,2019-10-1,0.0,1.0,1.0,0.0,49.0,0.0,0.0,,,,
248,【社论】奋斗的史诗 复兴的伟力,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485177&idx=2&sn=1a7fa9ca1e9256057dc89caad1364d08&chksm=e8836b97dff4e2819a03ddf04461c2adba3b02fb2697ff8b5885e2a81002430af834a6ff9e68#rd,2,2019-10-1,0.0,1.0,1.0,0.0,33.0,1.0,0.0,,,,
